second,family,mature,births,max_generation,changed_births,late_births
1100,3,0,3,1,2,0
1110,0,30,255,26,244,69
1110,1,2,72,16,72,9
1110,2,1,21,11,21,2
1110,3,0,3,1,2,0
1120,0,34,262,26,251,76
1120,1,1,72,16,72,9
1120,2,1,21,11,21,2
1120,3,0,3,1,2,0
1130,0,37,272,26,261,86
1130,1,1,72,16,72,9
1130,2,1,21,11,21,2
1130,3,0,3,1,2,0
1140,0,33,275,26,264,89
1140,1,0,72,16,72,9
1140,2,1,21,11,21,2
1140,3,0,3,1,2,0
1150,0,34,278,26,267,92
1150,1,0,72,16,72,9
1150,2,1,21,11,21,2
1150,3,0,3,1,2,0
1160,0,31,283,26,272,97
1160,1,0,72,16,72,9
1160,2,1,21,11,21,2
1160,3,0,3,1,2,0
1170,0,28,284,26,273,98
1170,1,0,72,16,72,9
1170,2,0,21,11,21,2
1170,3,0,3,1,2,0
1180,0,30,289,26,278,103
1180,1,0,72,16,72,9
1180,2,0,21,11,21,2
1180,3,0,3,1,2,0
1190,0,29,294,26,283,108
1190,1,0,72,16,72,9
1190,2,0,21,11,21,2
1190,3,0,3,1,2,0
1200,0,30,300,26,289,114
1200,1,0,72,16,72,9
1200,2,0,21,11,21,2
1200,3,0,3,1,2,0
1210,0,31,306,27,295,120
1210,1,0,72,16,72,9
1210,2,0,21,11,21,2
1210,3,0,3,1,2,0
1220,0,38,315,27,304,129
1220,1,0,72,16,72,9
1220,2,0,21,11,21,2
1220,3,0,3,1,2,0
1230,0,39,320,27,309,134
1230,1,0,72,16,72,9
1230,2,0,21,11,21,2
1230,3,0,3,1,2,0
1240,0,40,326,28,315,140
1240,1,0,72,16,72,9
1240,2,0,21,11,21,2
1240,3,0,3,1,2,0
1250,0,39,330,28,319,144
1250,1,0,72,16,72,9
1250,2,0,21,11,21,2
1250,3,0,3,1,2,0
1260,0,37,336,29,325,150
1260,1,0,72,16,72,9
1260,2,0,21,11,21,2
1260,3,0,3,1,2,0
1270,0,38,343,29,332,157
1270,1,0,72,16,72,9
1270,2,0,21,11,21,2
1270,3,0,3,1,2,0
1280,0,40,350,29,339,164
1280,1,0,72,16,72,9
1280,2,0,21,11,21,2
1280,3,0,3,1,2,0
1290,0,34,352,29,341,166
1290,1,0,72,16,72,9
1290,2,0,21,11,21,2
1290,3,0,3,1,2,0
1300,0,34,357,29,346,171
1300,1,0,72,16,72,9
1300,2,0,21,11,21,2
1300,3,0,3,1,2,0
1310,0,32,362,29,351,176
1310,1,0,72,16,72,9
1310,2,0,21,11,21,2
1310,3,0,3,1,2,0
1320,0,37,370,30,359,184
1320,1,0,72,16,72,9
1320,2,0,21,11,21,2
1320,3,0,3,1,2,0
1330,0,37,374,30,363,188
1330,1,0,72,16,72,9
1330,2,0,21,11,21,2
1330,3,0,3,1,2,0
1340,0,33,377,30,366,191
1340,1,0,72,16,72,9
1340,2,0,21,11,21,2
1340,3,0,3,1,2,0
1350,0,32,380,31,369,194
1350,1,0,72,16,72,9
1350,2,0,21,11,21,2
1350,3,0,3,1,2,0
