seconds,id,lineage,generation,cells,genome_nodes,modules,branches,width,height,speed,heading,motors,sensors,storage,attackers,neural_rate,geometry_rate,property_rate,role_rate,insert_rate,erase_rate,duplication_rate,deletion_rate,copy_rate,move_rate,constructor_rate,meta_rate,neural_magnitude,geometry_magnitude,property_magnitude,acquired_energy,extracted_energy,converted_energy,age,parent,parent_lineage,defenders,memory,senders,receivers,paid_thrust
630,454,2,12,4,4,1,1,1.0257,1.85937,0.435156,-3.08561,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.923,0,0,112.061,422,2,0,0,0,0,1.16752
630,456,3,6,9,9,1,2,7.22153,2.30088,0.0943003,1.01074,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,27.4765,0,0,110.362,298,3,0,0,0,0,2.26437
630,464,2,12,4,4,1,1,1.24585,1.71863,0.391801,-0.395125,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.7926,0,0,100.331,422,2,0,0,0,0,0.534699
630,475,2,13,4,4,1,1,1.85014,1.11224,0.143108,1.63378,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.5676,0,0,92.6328,464,2,0,0,0,0,1.27707
630,478,2,9,4,4,1,1,1.53007,1.30654,0.523338,-2.23566,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.9286,0,0,90.4666,445,2,0,0,0,0,1.09337
630,482,17,11,5,5,1,2,2.26753,2.41173,0.598638,1.55425,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.7853,0,0,88.3838,398,2,0,0,0,0,0.791987
630,488,2,11,4,4,1,1,2.06407,1.21646,0.100551,1.91068,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.24348,0,0,83.3101,426,2,0,0,0,0,1.0573
630,493,2,10,3,3,1,0,0.744912,1.31493,0.0361158,-2.35938,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.44,0,0,77.5115,478,2,0,0,0,0,0
630,502,2,11,3,3,1,0,1.05715,1.08562,0.18722,3.09422,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.44,0,0,63.7981,393,2,0,0,0,0,0
630,511,2,11,4,4,1,1,1.25729,1.90751,0.532981,-2.78277,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.8998,0,0,61.906,426,2,0,0,0,0,0.886321
630,512,2,13,4,4,1,1,1.22829,1.59394,0.367865,2.64972,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.131,0,0,61.856,497,2,0,0,0,0,0.492521
630,520,17,12,5,5,1,2,1.41089,2.58633,0.310724,2.71094,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.81059,0,0,51.4954,482,17,0,0,0,0,0.676257
630,521,2,11,4,4,1,1,1.60778,1.43161,0.114327,0.819876,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.4804,0,0,49.6034,496,2,0,0,0,0,1.27283
630,529,2,14,4,4,1,1,1.53886,1.38958,0.503199,1.99695,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.99968,0,0,43.0103,512,2,0,0,0,0,1.27878
630,530,2,14,4,4,1,1,1.70768,1.25977,0.168028,-1.94237,1,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.21135,0,0,43.0019,515,2,0,1,0,0,0.67809
630,534,17,12,5,5,1,2,1.92224,2.56804,0.252387,-1.45016,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.72,0,0,39.4762,482,17,0,0,0,0,0.951846
630,541,2,13,4,4,1,1,1.25849,1.29619,0.241484,2.62299,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.02056,0,0,36.984,454,2,0,0,0,0,0.921725
630,547,3,6,9,9,1,2,6.60025,3.90031,0.184786,-2.72389,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.83852,0,0,33.0165,298,3,0,0,0,0,0.493265
630,548,2,10,4,4,1,1,1.29087,1.58298,0.249459,-2.87081,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.09712,0,0,32.9331,478,2,0,0,0,0,0.834143
630,556,2,11,4,4,1,1,1.03658,1.96894,0.806399,3.02167,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.84,0,0,27.9663,548,2,0,0,0,0,0.831606
630,558,17,12,5,5,1,2,2.30092,2.37391,0.513185,1.52557,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.84,0,0,27.458,482,17,0,0,0,0,1.02827
630,559,2,12,4,4,1,1,1.04667,1.96768,0.316284,-3.09494,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.36786,0,0,27.4247,521,2,0,0,0,0,0.825792
630,560,2,14,4,4,1,1,1.41364,1.47921,0.339371,-2.33118,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.47141,0,0,26.0747,475,2,0,0,0,0,0.61213
630,561,2,15,4,4,1,1,1.63597,1.20434,0.419861,1.35212,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.592,0,0,25.8664,529,2,0,0,0,0,0.626292
630,566,2,10,4,4,1,1,1.08275,1.98711,0.520664,2.91668,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.542383,0,0,21.9831,478,2,0,0,0,0,0.826475
630,573,2,12,4,4,1,1,1.9335,1.1821,0.222545,-1.99017,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.928,0,0,14.5582,511,2,0,0,0,0,1.0848
630,575,2,12,4,4,1,1,1.31867,1.67157,0.901652,2.33168,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.264,0,0,10.9749,521,2,0,0,0,0,1.27302
630,579,2,12,4,4,1,1,1.31959,1.22445,0.411421,-0.323189,1,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.48,0,0,6.09999,556,2,0,0,0,0,0
660,298,3,5,6,9,1,0,4.26015,4.25753,0.357439,0,0,0,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,38.5597,0,0,267.49,247,3,0,0,0,0,0
660,454,2,12,4,4,1,1,1.43443,1.57265,0.636185,2.4793,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,26.323,0,0,142.054,422,2,0,0,0,0,1.24984
660,456,3,6,9,9,1,2,2.25474,6.80206,0.211609,-1.19703,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,34.4365,0,0,140.354,298,3,0,0,0,0,0.692284
660,475,2,13,4,4,1,1,1.17697,1.70922,0.350144,-0.348343,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.7109,0,0,122.625,464,2,0,0,0,0,0.515968
660,482,17,11,5,5,1,2,2.15553,2.35315,0.384304,1.54491,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,23.5453,0,0,118.376,398,2,0,0,0,0,0.781659
660,502,2,11,3,3,1,0,1.13282,1.04289,0.0520976,-1.64167,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.648,0,0,93.7908,393,2,0,0,0,0,0
660,511,2,11,4,4,1,1,1.50323,1.28317,0.613717,-2.26379,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,16.6994,0,0,91.8996,426,2,0,0,0,0,0.663665
660,512,2,13,4,4,1,1,1.2009,1.67252,0.293821,2.7263,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.2802,0,0,91.8496,497,2,0,0,0,0,0.526758
660,521,2,11,4,4,1,1,1.30231,1.62698,0.422318,2.4862,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,16.0804,0,0,79.6026,496,2,0,0,0,0,1.12596
660,529,2,14,4,4,1,1,1.21703,1.71942,0.273718,-0.309194,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.2797,0,0,73.0126,512,2,0,0,0,0,0.789748
660,547,3,6,9,9,1,2,6.89891,2.44631,0.330629,-0.855143,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,16.6607,0,0,63.0229,298,3,0,0,0,0,1.29802
660,556,2,11,4,4,1,1,1.24664,1.83633,0.290151,0.247474,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.27296,0,0,57.9718,548,2,0,0,0,0,1.17269
660,558,17,12,5,5,1,2,1.84962,2.63527,0.0515256,-1.2478,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.72,0,0,57.4634,482,17,0,0,0,0,1.20462
660,559,2,12,4,4,1,1,2.12309,1.08184,0.694985,-1.3285,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.60161,0,0,57.43,521,2,0,0,0,0,0.71947
660,561,2,15,4,4,1,1,1.22818,1.78373,0.493112,-0.372648,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.712,0,0,55.8714,529,2,0,0,0,0,0.751824
660,562,2,14,4,4,1,1,1.03756,1.95117,0.742663,-0.0642486,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.904,0,0,55.4629,512,2,0,0,0,0,0.844059
660,571,2,14,4,4,1,1,1.71698,1.31307,0.278979,-0.997192,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.83496,0,0,45.1524,475,2,0,0,0,0,1.04882
660,573,2,12,4,4,1,1,2.16066,1.20062,0.302413,2.14596,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.41369,0,0,44.5606,511,2,0,0,0,0,0.519476
660,575,2,12,4,4,1,1,1.94554,1.23451,0.192929,-1.16353,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.528,0,0,40.9765,521,2,0,0,0,0,1.12967
660,578,17,13,5,5,1,2,1.33477,2.69038,0.144453,2.65291,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.8212,0,0,38.8844,558,17,0,0,0,0,0.855765
660,581,2,16,4,4,1,1,1.2666,1.85429,0.469959,0.468752,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.48,0,0,35.6254,561,2,0,0,0,0,1.27302
660,582,2,13,4,4,1,1,1.2909,1.84348,0.378103,2.72056,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.76,0,0,35.4837,573,2,0,0,0,0,1.14593
660,583,2,13,4,4,1,1,1.15283,2.03188,0.555876,-0.323687,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.84208,0,0,34.2084,454,2,0,0,0,0,1.17626
660,585,2,13,4,4,1,1,2.08255,1.0368,0.39813,1.77104,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.28,0,0,33.7916,575,2,0,0,0,0,0.83885
660,589,2,12,4,4,1,1,1.65316,1.41652,0.360099,2.25963,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.49308,0,0,32.3497,511,2,0,0,0,0,0.520106
660,590,17,12,5,5,1,2,2.4055,2.10452,0.107502,1.57967,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.64,0,0,31.8079,482,17,0,0,0,0,0.734568
660,595,2,12,4,4,1,1,1.11291,2.22634,0.367914,-3.06417,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.73193,0,0,24.8164,556,2,0,0,0,0,1.18902
690,298,3,5,6,9,1,0,1.86255,6.07236,0.000356032,0,0,0,7.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,39.5437,0,0,297.483,247,3,0,0,0,0,0
690,454,2,12,4,4,1,1,1.63157,1.29487,0.55641,-2.16487,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,30.643,0,0,172.047,422,2,0,0,0,0,1.03531
690,456,3,6,1,9,1,0,0,0,0.000472853,0,0,0,1.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.59995,0,0,170.347,298,3,0,0,0,0,0
690,475,2,13,4,4,1,1,1.90438,1.02123,0.479112,1.56743,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.0309,0,0,152.618,464,2,0,0,0,0,0.806783
690,521,2,11,4,4,1,1,1.05602,2.30613,0.626275,3.04156,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,22.3401,0,0,109.595,496,2,0,0,0,0,1.27302
690,547,3,6,9,9,1,2,5.01395,5.75648,0.368833,-2.00927,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,22.3484,0,0,93.016,298,3,0,0,0,0,0.54496
690,556,2,11,4,4,1,1,1.5217,1.47623,0.655009,2.33864,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,19.6946,0,0,87.9672,548,2,0,0,0,0,0.914634
690,558,17,12,2,5,1,0,1.65379,0.771134,0.247607,0,0,0,2.4,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.304,0,0,87.459,482,17,0,0,0,0,0
690,559,2,12,4,4,1,1,1.31504,1.8721,0.669733,0.449205,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.8064,0,0,87.4257,521,2,0,0,0,0,0.83793
690,561,2,15,4,4,1,1,2.09489,1.05516,0.47419,1.55389,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.5672,0,0,85.8678,529,2,0,0,0,0,0.621717
690,562,2,14,4,4,1,1,1.94177,1.14622,0.685354,-1.27754,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.824,0,0,85.4595,512,2,0,0,0,0,0.613227
690,571,2,14,4,4,1,1,1.17477,1.81963,0.259176,-0.373565,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.379,0,0,75.1537,475,2,0,0,0,0,0.860716
690,573,2,12,3,4,1,0,1.19682,1.05137,0.2734,1.58183,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.05428,0,0,74.5622,511,2,0,0,0,0,0.110156
690,578,17,13,5,5,1,2,2.21673,1.976,0.565604,0.545197,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.9988,0,0,68.8886,558,17,0,0,0,0,0.618719
690,581,2,16,4,4,1,1,1.35892,1.50346,0.521418,2.49758,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.22485,0,0,65.631,561,2,0,0,0,0,1.23346
690,582,2,13,4,4,1,1,1.88655,1.3043,0.345868,1.15551,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.36,0,0,65.4894,573,2,0,0,0,0,0.518387
690,590,17,12,5,5,1,2,2.70126,1.88482,0.214494,-2.81406,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.92412,0,0,61.8143,482,17,0,0,0,0,0.629644
690,595,2,12,4,4,1,1,1.9044,1.22451,0.738441,-2.01328,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.0809,0,0,54.8211,556,2,0,0,0,0,1.22091
690,597,22,15,5,5,1,2,1.78898,1.56857,0.273905,-0.118224,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.88,0,0,53.5625,571,2,0,0,0,0,0.79893
690,603,2,15,4,4,1,1,1.32057,1.46584,0.326289,-2.80923,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.6,0,0,48.4781,562,2,0,0,0,0,0.752732
690,609,17,14,5,5,1,2,1.35,2.78918,0.329414,1.7951,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.82522,0,0,45.4191,578,17,0,0,0,0,0.498983
690,611,3,7,9,9,1,2,4.77308,6.18433,0.585527,-1.74843,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.8166,0,0,44.7857,547,3,0,0,0,0,1.86608
690,613,2,13,4,4,1,1,1.38583,1.61737,0.547046,-2.4974,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.07447,0,0,42.8686,559,2,0,0,0,0,1.16168
690,620,2,14,4,4,1,1,1.20192,2.05564,0.442718,-2.89859,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.82354,0,0,37.5091,582,2,0,0,0,0,0.853822
690,623,2,13,4,4,1,1,1.20102,2.04665,0.405266,0.318791,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.39607,0,0,33.1415,595,2,0,0,0,0,0.638857
690,627,2,13,4,4,1,1,1.50502,1.37021,0.654666,2.18757,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.82476,0,0,28.208,454,2,0,0,0,0,1.2577
690,635,24,13,5,5,1,2,1.85725,1.27477,0.500498,-1.22571,2,2,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.09658,0,0,22.3247,595,2,0,0,0,0,0.757182
690,636,25,12,5,5,1,2,2.02633,1.6986,0.757078,2.58467,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.5727,0,0,22.1414,556,2,0,0,0,0,0.564156
690,641,2,14,4,4,1,1,1.17346,2.02461,0.408956,-0.329139,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.24,0,0,19.0998,623,2,0,0,0,0,0.55871
690,643,2,14,4,4,1,1,1.04793,1.96894,0.277302,2.99944,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.34807,0,0,15.1499,613,2,0,0,0,0,0.638828
690,645,25,13,5,5,1,2,2.16289,1.85954,0.487713,2.43901,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.84,0,0,11.9666,636,25,0,0,0,0,1.05025
690,647,2,13,4,4,1,1,2.07562,1.15804,0.265965,-1.40161,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.55887,0,0,10.3083,595,2,0,0,0,0,0.951233
690,648,2,12,4,4,1,1,1.6001,1.43544,0.66443,-2.27901,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.36,0,0,10.0333,556,2,0,0,0,0,0.883006
690,649,2,16,4,4,1,1,1.50604,1.27541,0.636642,1.78729,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0,0,0,9.58327,603,2,0,0,0,0,0.563428
690,651,2,13,4,4,1,1,1.64948,1.30952,0.495291,0.937872,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.12,0,0,7.46664,559,2,0,0,0,0,1.00175
720,454,2,12,4,4,1,1,1.95445,1.06627,0.246563,-1.54509,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,35.5185,0,0,202.039,422,2,0,0,0,0,0.730206
720,456,3,6,1,9,1,0,0,0,0.000427248,0,0,0,1.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.82408,0,0,200.34,298,3,0,0,0,0,0
720,559,2,12,4,4,1,1,1.19826,1.95734,0.531989,2.68159,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,19.8318,0,0,117.418,521,2,0,0,0,0,1.2708
720,562,2,14,4,4,1,1,1.29362,1.71367,0.478519,-2.67329,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.624,0,0,115.452,512,2,0,0,0,0,1.24221
720,571,2,14,4,4,1,1,1.25197,1.3986,0.313908,-0.628453,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.803,0,0,105.146,475,2,0,0,0,0,0.8852
720,578,17,13,5,5,1,2,1.32822,2.47687,0.149665,2.55533,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.4708,0,0,98.8812,558,17,0,0,0,0,1.13483
720,581,2,16,4,4,1,1,1.79916,1.16484,0.456608,1.22259,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.21,0,0,95.6237,561,2,0,0,0,0,0.953982
720,595,2,12,4,4,1,1,1.82126,1.21123,0.234818,-1.92747,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,18.5202,0,0,84.818,556,2,0,0,0,0,0.718062
720,597,22,15,5,5,1,2,1.9746,1.21734,0.0609277,1.11611,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.8313,0,0,83.56,571,2,0,0,0,0,1.13715
720,603,2,15,4,4,1,1,1.61483,1.22119,0.236408,-2.04018,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.23158,0,0,78.4779,562,2,0,0,0,0,0.525076
720,609,17,14,5,5,1,2,2.54459,1.77008,0.412977,0.174999,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.0492,0,0,75.4203,578,17,0,0,0,0,0.518898
720,611,3,7,9,9,1,2,7.14389,3.49586,0.626416,-1.95273,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,26.0145,0,0,74.7871,547,3,0,0,0,0,2.32024
720,613,2,13,4,4,1,1,1.0543,2.09737,0.573396,3.07087,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.4363,0,0,72.8709,559,2,0,0,0,0,1.22565
720,620,2,14,4,4,1,1,1.76898,1.39365,0.41905,-1.16081,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.8068,0,0,67.5139,582,2,0,0,0,0,1.05048
720,623,2,13,4,4,1,1,1.2969,1.62027,0.315819,0.331924,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.5961,0,0,63.1479,595,2,0,0,0,0,1.24761
720,626,2,15,4,4,1,1,1.31834,1.80483,0.553243,2.69661,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.47036,0,0,58.2969,620,2,0,0,0,0,1.12544
