second,family,mature,births,max_generation,changed_births,late_births
1650,0,0,2,1,2,0
1650,1,0,1,1,1,0
1650,2,0,4,2,2,0
1650,3,6,23,8,22,10
1660,0,0,2,1,2,0
1660,1,0,1,1,1,0
1660,2,0,4,2,2,0
1660,3,6,23,8,22,10
1670,0,0,2,1,2,0
1670,1,0,1,1,1,0
1670,2,0,4,2,2,0
1670,3,5,23,8,22,10
1680,0,0,2,1,2,0
1680,1,0,1,1,1,0
1680,2,0,4,2,2,0
1680,3,5,23,8,22,10
1690,0,0,2,1,2,0
1690,1,0,1,1,1,0
1690,2,0,4,2,2,0
1690,3,5,23,8,22,10
1700,0,0,2,1,2,0
1700,1,0,1,1,1,0
1700,2,0,4,2,2,0
1700,3,5,23,8,22,10
1710,0,0,2,1,2,0
1710,1,0,1,1,1,0
1710,2,0,4,2,2,0
1710,3,5,23,8,22,10
1720,0,0,2,1,2,0
1720,1,0,1,1,1,0
1720,2,0,4,2,2,0
1720,3,5,23,8,22,10
1730,0,0,2,1,2,0
1730,1,0,1,1,1,0
1730,2,0,4,2,2,0
1730,3,5,23,8,22,10
1740,0,0,2,1,2,0
1740,1,0,1,1,1,0
1740,2,0,4,2,2,0
1740,3,6,24,8,23,11
1750,0,0,2,1,2,0
1750,1,0,1,1,1,0
1750,2,0,4,2,2,0
1750,3,6,24,8,23,11
1760,0,0,2,1,2,0
1760,1,0,1,1,1,0
1760,2,0,4,2,2,0
1760,3,6,24,8,23,11
1770,0,0,2,1,2,0
1770,1,0,1,1,1,0
1770,2,0,4,2,2,0
1770,3,5,24,8,23,11
1780,0,0,2,1,2,0
1780,1,0,1,1,1,0
1780,2,0,4,2,2,0
1780,3,5,25,8,24,12
1790,0,0,2,1,2,0
1790,1,0,1,1,1,0
1790,2,0,4,2,2,0
1790,3,5,25,8,24,12
1799,0,0,2,1,2,0
1799,1,0,1,1,1,0
1799,2,0,4,2,2,0
1799,3,5,25,8,24,12
